#N 	Name 	S[cm] 	L[cm] 	B[kG] 	G[kG/cm]   S[kG/cm/cm] 	Tilt[deg] 	Tilt_out 	BendAng[deg]
174 	R287 	72357.7 	50   D_E[MeV]=3.75  E_out[MeV]=1955.74
175 	D10006 	72382.7 	25  
176 	R288 	72432.7 	50   D_E[MeV]=3.75  E_out[MeV]=1959.49
177 	D10082 	72510 	77.2656  
178 	MAT2L09H 	72510 	1e-006 	0 	0 	0 	0
179 	D10083 	72549.9 	39.9454  
180 	IPM2L09 	72549.9 	0   	0 	0 	0 	0
181 	D10084 	72551.6 	1.6953  
182 	MQSsl 	72558.6 	7 	0 	0 	0 	0
183 	D10010 	72568.6 	10  
184 	MQB2L09 	72583.6 	15 	0 	0.572516 	0 	0
185 	D10080 	72694.5 	110.906  
186 	R291 	72744.5 	50   D_E[MeV]=3.75  E_out[MeV]=1963.24
187 	D10006 	72769.5 	25  
188 	R292 	72819.5 	50   D_E[MeV]=3.75  E_out[MeV]=1966.99
189 	D10081 	72885.6 	66.0625  
190 	R293 	72935.6 	50   D_E[MeV]=3.75  E_out[MeV]=1970.74
191 	D10006 	72960.6 	25  
192 	R294 	73010.6 	50   D_E[MeV]=3.75  E_out[MeV]=1974.49
193 	D10081 	73076.6 	66.0625  
194 	R295 	73126.6 	50   D_E[MeV]=3.75  E_out[MeV]=1978.24
195 	D10006 	73151.6 	25  
196 	R296 	73201.6 	50   D_E[MeV]=3.75  E_out[MeV]=1981.99
197 	D10081 	73267.7 	66.0625  
198 	R297 	73317.7 	50   D_E[MeV]=3.75  E_out[MeV]=1985.74
199 	D10006 	73342.7 	25  
200 	R298 	73392.7 	50   D_E[MeV]=3.75  E_out[MeV]=1989.49
201 	D10086 	73458.2 	65.5078  
202 	ITV2L10 	73458.2 	0   	0 	0 	0 	0
203 	D10077 	73491.9 	33.7266  
204 	MAT2L10V 	73491.9 	1e-006 	0 	0 	0 	90
205 	D10078 	73509.9 	17.9766  
206 	IPM2L10 	73509.9 	0   	0 	0 	0 	0
207 	D10084 	73511.6 	1.6953  
208 	MQSsl 	73518.6 	7 	0 	0 	0 	0
209 	D10010 	73528.6 	10  
210 	MQB2L10 	73543.6 	15 	0 	-0.584414 	0 	0
211 	D10080 	73654.5 	110.906  
212 	R2A1 	73704.5 	50   D_E[MeV]=3.75  E_out[MeV]=1993.24
213 	D10006 	73729.5 	25  
214 	R2A2 	73779.5 	50   D_E[MeV]=3.75  E_out[MeV]=1996.99
215 	D10081 	73845.6 	66.0625  
216 	R2A3 	73895.6 	50   D_E[MeV]=3.75  E_out[MeV]=2000.74
217 	D10006 	73920.6 	25  
218 	R2A4 	73970.6 	50   D_E[MeV]=3.75  E_out[MeV]=2004.49
219 	D10081 	74036.6 	66.0625  
220 	R2A5 	74086.6 	50   D_E[MeV]=3.75  E_out[MeV]=2008.24
221 	D10006 	74111.6 	25  
222 	R2A6 	74161.6 	50   D_E[MeV]=3.75  E_out[MeV]=2011.99
223 	D10081 	74227.7 	66.0625  
224 	R2A7 	74277.7 	50   D_E[MeV]=3.75  E_out[MeV]=2015.74
225 	D10006 	74302.7 	25  
226 	R2A8 	74352.7 	50   D_E[MeV]=3.75  E_out[MeV]=2019.49
227 	D10082 	74430 	77.2656  
228 	MAT2L11H 	74430 	1e-006 	0 	0 	0 	0
229 	D10083 	74469.9 	39.9454  
230 	IPM2L11 	74469.9 	0   	0 	0 	0 	0
231 	D10084 	74471.6 	1.6953  
232 	MQSsl 	74478.6 	7 	0 	0 	0 	0
233 	D10010 	74488.6 	10  
234 	MQB2L11 	74503.6 	15 	0 	0.596312 	0 	0
235 	D10080 	74614.5 	110.906  
236 	R2B1 	74664.5 	50   D_E[MeV]=3.75  E_out[MeV]=2023.24
237 	D10006 	74689.5 	25  
238 	R2B2 	74739.5 	50   D_E[MeV]=3.75  E_out[MeV]=2026.99
239 	D10081 	74805.6 	66.0625  
