#N 	Name 	S[cm] 	L[cm] 	B[kG] 	G[kG/cm]   S[kG/cm/cm] 	Tilt[deg] 	Tilt_out 	BendAng[deg]
421 	D105 	14481.7 	1.84751  
422 	D107 	14562.6 	80.91  
423 	R1H1 	14612.6 	50   D_E[MeV]=3.75  E_out[MeV]=1103.24
424 	D108 	14637.6 	25  
425 	R1H2 	14687.6 	50   D_E[MeV]=3.75  E_out[MeV]=1106.99
426 	D109 	14753.6 	66.06  
427 	R1H3 	14803.6 	50   D_E[MeV]=3.75  E_out[MeV]=1110.74
428 	D108 	14828.6 	25  
429 	R1H4 	14878.6 	50   D_E[MeV]=3.75  E_out[MeV]=1114.49
430 	D109 	14944.7 	66.06  
431 	R1H5 	14994.7 	50   D_E[MeV]=3.75  E_out[MeV]=1118.24
432 	D108 	15019.7 	25  
433 	R1H6 	15069.7 	50   D_E[MeV]=3.75  E_out[MeV]=1121.99
434 	D109 	15135.8 	66.06  
435 	R1H7 	15185.8 	50   D_E[MeV]=3.75  E_out[MeV]=1125.74
436 	D108 	15210.8 	25  
437 	R1H8 	15260.8 	50   D_E[MeV]=3.75  E_out[MeV]=1129.49
438 	D117 	15326.3 	65.5081  
439 	ITV1L18 	15326.3 	0   	0 	0 	0 	0
440 	D118 	15338 	11.7598  
441 	MAT1L18H 	15338 	1e-006 	0 	0 	0 	0
442 	D112 	15378 	39.9466  
443 	IPM1L18 	15378 	0   	0 	0 	0 	0
444 	D105 	15379.8 	1.84751  
445 	MQ1L18A 	15389.8 	10 	0 	1.02193 	0 	0
446 	D106 	15399.8 	10  
447 	MQ1L18B 	15419.8 	20 	0 	-1.01824 	0 	0
448 	D106 	15429.8 	10  
449 	MQ1L18C 	15439.8 	10 	0 	1.01499 	0 	0
450 	D105 	15441.7 	1.84751  
451 	D107 	15522.6 	80.91  
452 	R1I1 	15572.6 	50   D_E[MeV]=3.75  E_out[MeV]=1133.24
453 	D108 	15597.6 	25  
454 	R1I2 	15647.6 	50   D_E[MeV]=3.75  E_out[MeV]=1136.99
455 	D109 	15713.6 	66.06  
456 	R1I3 	15763.6 	50   D_E[MeV]=3.75  E_out[MeV]=1140.74
457 	D108 	15788.6 	25  
458 	R1I4 	15838.6 	50   D_E[MeV]=3.75  E_out[MeV]=1144.49
459 	D109 	15904.7 	66.06  
460 	R1I5 	15954.7 	50   D_E[MeV]=3.75  E_out[MeV]=1148.24
461 	D108 	15979.7 	25  
